,Ad_ID,Number_of_rooms,Metro,Address,Area_m2,Price,Repair,Windows,Children/pets_allowed,Floor flat,Design,Number of storeys in the house,Bathroom_separated,Bathroom_combined,Balcon,Loggia,pass_elevator,fr_elevator
12951,274889917,1,м. Первомайская ,"Москва, 9-я Парковая улица, 16К1",31.0,35000.0,1,0,2,2,3,5,0,1,1,0,1,0
12952,274898167,1,м. Первомайская ,"Москва, Нижняя Первомайская улица, 53",40.0,40000.0,1,0,2,3,2,17,0,1,1,0,1,1
12953,244505212,1,м. Первомайская ,"Москва, Нижняя Первомайская улица, 62К1",38.7,40000.0,1,0,3,12,2,14,1,0,1,0,1,0
12954,274877691,2,м. Первомайская ,"Москва, Нижняя Первомайская улица, 44",44.0,45000.0,1,0,2,2,3,5,0,1,1,0,1,0
12955,274660550,2,м. Первомайская ,"Москва, Первомайская улица, 115",54.0,50000.0,1,0,3,5,3,5,1,0,1,0,1,0
12956,274883311,2,м. Первомайская ,"Москва, 11-я Парковая улица, 5к1",49.3,51000.0,1,0,2,5,2,5,0,1,1,0,1,0
12957,274939981,3,м. Первомайская ,"Москва, 16-я Парковая улица, 19К1",65.0,65000.0,2,0,3,4,0,12,1,0,1,0,1,0
12958,270065470,2,м. Первомайская ,"Москва, Первомайская улица, 80",85.3,65000.0,1,2,3,4,3,4,1,0,1,0,1,0
12959,274711989,2,м. Новопеределкино ,"Москва, Лукинская улица, 14, ш. Боровское (8 км до МКАД), ш. Киевское (9 км до МКАД)",65.0,45000.0,1,0,2,12,2,17,1,0,0,1,1,0
12960,274835606,3,м. Новопеределкино ,"Москва, Чоботовская улица, 17, ш. Боровское (7 км до МКАД), ш. Киевское (8 км до МКАД)",81.3,76300.0,2,0,2,3,2,22,1,0,1,0,1,1
12961,273174296,1,м. Боровское шоссе ,"Москва, Боровское шоссе, 18К3, ш. Боровское (5 км до МКАД), ш. Киевское (8 км до МКАД)",38.0,34000.0,1,0,2,2,2,17,0,1,0,1,1,1
12962,274924248,1,м. Новопеределкино ,"Москва, улица Скульптора Мухиной, 8, ш. Боровское (7 км до МКАД), ш. Киевское (9 км до МКАД)",38.5,40000.0,1,1,2,14,2,17,0,1,1,0,1,0
12963,274949071,1,м. Новопеределкино ,"Москва, Чоботовская улица, 2к2, ш. Боровское (7 км до МКАД), ш. Киевское (8 км до МКАД)",41.0,50000.0,1,0,0,19,2,22,0,1,0,1,1,1
12964,274634181,3,м. Новопеределкино ,"Москва, Лукинская улица, 9, ш. Боровское (8 км до МКАД), ш. Киевское (10 км до МКАД)",80.0,55000.0,2,0,3,4,2,17,1,0,1,1,1,0
12965,274753085,1,м. Новопеределкино ,"Москва, Боровское шоссе, 44, ш. Боровское (9 км до МКАД), ш. Киевское (11 км до МКАД)",39.0,34000.0,1,0,3,12,2,17,0,1,1,0,1,0
12966,274502862,3,м. Боровское шоссе ,"Москва, Боровское шоссе, 20, ш. Боровское (5 км до МКАД), ш. Киевское (8 км до МКАД)",85.0,85000.0,2,2,0,6,2,17,0,1,1,1,1,1
12967,274983404,0,м. Новопеределкино ,"Москва, Чоботовская улица, 2к1, ш. Боровское (6 км до МКАД), ш. Киевское (8 км до МКАД)",21.0,35000.0,2,0,0,5,2,25,0,1,0,1,1,1
12968,274174798,2,м. Новопеределкино ,"Москва, улица Шолохова, 2, ш. Боровское (7 км до МКАД), ш. Киевское (8 км до МКАД)",54.0,45000.0,2,0,2,3,2,14,1,0,1,0,1,1
12969,270887111,0,м. Новопеределкино ,"Москва, Чоботовская улица, 2к1, ш. Боровское (6 км до МКАД), ш. Киевское (8 км до МКАД)",32.0,38000.0,3,0,2,12,4,17,0,1,0,1,1,1
12970,273106502,2,м. Новопеределкино ,"Москва, Новоорловская улица, 12, ш. Боровское (7 км до МКАД), ш. Киевское (7 км до МКАД)",57.0,40000.0,0,2,0,2,2,14,1,0,1,0,1,0
12971,274634290,3,м. Новопеределкино ,"Москва, Лукинская улица, 14, ш. Боровское (8 км до МКАД), ш. Киевское (9 км до МКАД)",80.0,56000.0,0,0,2,12,2,17,1,0,1,0,1,1
12972,272757686,3,м. Боровское шоссе ,"Москва, Боровское шоссе, 21, ш. Боровское (5 км до МКАД), ш. Киевское (8 км до МКАД)",85.0,75000.0,2,0,3,4,2,17,1,0,0,1,1,0
12973,274928230,1,м. Новопеределкино ,"Москва, Новоорловская улица, 8К2, ш. Боровское (7 км до МКАД), ш. Киевское (7 км до МКАД)",35.0,29000.0,1,0,0,8,2,14,1,0,0,1,1,0
12974,274203764,0,м. Новопеределкино ,"Москва, Чоботовская улица, 2к2, ш. Боровское (7 км до МКАД), ш. Киевское (8 км до МКАД)",22.0,30000.0,2,0,0,22,4,23,0,1,1,0,1,1
12975,274517463,1,м. Новопеределкино ,"Москва, Чоботовская улица, 15, ш. Боровское (7 км до МКАД), ш. Киевское (8 км до МКАД)",38.0,30000.0,1,0,2,8,2,22,1,0,1,0,1,1
12976,274957083,1,м. Новопеределкино ,"Москва, улица Шолохова, 26, ш. Боровское (7 км до МКАД), ш. Киевское (9 км до МКАД)",39.0,30000.0,1,0,2,5,2,14,1,0,0,1,1,0
12977,273796625,1,м. Новопеределкино ,"Москва, Лукинская улица, 6, ш. Боровское (8 км до МКАД), ш. Можайское (10 км до МКАД)",35.0,30000.0,1,0,3,2,2,16,1,0,1,0,1,1
12978,205070697,1,м. Новопеределкино ,"Москва, Новоорловская улица, 14, ш. Боровское (7 км до МКАД), ш. Киевское (8 км до МКАД)",42.0,33000.0,1,0,3,9,2,14,1,0,0,1,1,0
12979,274775593,1,м. Новопеределкино ,"Москва, улица Шолохова, 6, ш. Боровское (7 км до МКАД), ш. Киевское (8 км до МКАД)",39.0,34000.0,2,1,0,12,2,14,1,0,0,1,1,1
12980,274021378,1,м. Новопеределкино ,"Москва, улица Скульптора Мухиной, 10, ш. Боровское (8 км до МКАД), ш. Киевское (9 км до МКАД)",40.0,35000.0,0,0,0,10,2,17,0,1,1,0,1,0
12981,269165370,2,м. Новопеределкино ,"Москва, улица 6-я Лазенки, 8, ш. Боровское (11 км до МКАД), ш. Можайское (11 км до МКАД)",44.0,35000.0,0,1,3,4,3,5,1,0,1,0,1,0
12982,274274425,1,м. Новопеределкино ,"Москва, улица Скульптора Мухиной, 1, ш. Боровское (7 км до МКАД), ш. Киевское (8 км до МКАД)",40.0,35000.0,1,0,2,8,2,14,1,0,1,0,1,0
12983,274460426,1,м. Новопеределкино ,"Москва, Боровское шоссе, 30, ш. Боровское (6 км до МКАД), ш. Киевское (8 км до МКАД)",38.0,35000.0,1,1,2,12,2,17,0,1,0,1,1,0
12984,274128139,2,na,"Москва, Лукинская улица, 1, ш. Боровское (7 км до МКАД), ш. Киевское (9 км до МКАД)",54.0,38000.0,0,0,3,10,2,17,1,0,1,0,1,1
12985,274949271,2,м. Боровское шоссе ,"Москва, улица 6-я Лазенки, 36, ш. Боровское (10 км до МКАД), ш. Можайское (10 км до МКАД)",39.0,40000.0,0,0,2,3,3,5,1,0,1,0,1,0
12986,273155021,2,м. Новопеределкино ,"Москва, улица Шолохова, 14, ш. Боровское (7 км до МКАД), ш. Киевское (8 км до МКАД)",54.0,40000.0,1,0,2,9,2,17,1,0,1,0,1,1
12987,274231837,2,м. Боровское шоссе ,"Москва, улица 6-я Лазенки, 36, ш. Боровское (10 км до МКАД), ш. Минское (10 км до МКАД)",45.0,40000.0,1,0,2,3,3,5,1,0,1,0,1,0
12988,258722771,2,м. Новопеределкино ,"Москва, Новоорловская улица, 6, ш. Боровское (6 км до МКАД), ш. Киевское (7 км до МКАД)",57.0,42000.0,1,0,2,1,2,14,1,0,1,0,1,1
12989,220984784,2,м. Новопеределкино ,"Москва, Лукинская улица, 4, ш. Боровское (8 км до МКАД), ш. Можайское (10 км до МКАД)",53.5,42000.0,2,0,2,8,2,15,1,0,0,1,1,1
12990,244760491,2,м. Новопеределкино ,"Москва, Лукинская улица, 4, ш. Боровское (8 км до МКАД), ш. Можайское (10 км до МКАД)",54.4,43000.0,1,0,2,11,2,15,1,0,1,0,1,0
12991,274930863,2,м. Новопеределкино ,"Москва, улица Шолохова, 26, ш. Боровское (7 км до МКАД), ш. Киевское (9 км до МКАД)",54.0,45000.0,0,2,2,4,2,14,1,0,0,1,1,0
12992,274988641,1,м. Новопеределкино ,"Москва, Лукинская улица, 8, ш. Боровское (8 км до МКАД), ш. Можайское (10 км до МКАД)",40.0,45000.0,2,0,0,3,2,17,0,1,1,0,1,0
12993,274967546,1,м. Новопеределкино ,"Москва, Лукинская улица, 8, ш. Боровское (8 км до МКАД), ш. Минское (10 км до МКАД)",40.0,45000.0,2,0,0,3,2,17,0,1,0,1,1,1
12994,273387166,1,м. Новопеределкино ,"Москва, Чоботовская улица, 2к1, ш. Боровское (6 км до МКАД), ш. Киевское (8 км до МКАД)",45.0,45000.0,2,0,2,21,4,23,0,1,0,1,1,1
12995,220422391,2,м. Новопеределкино ,"Москва, улица Шолохова, 10, ш. Боровское (7 км до МКАД), ш. Киевское (8 км до МКАД)",54.0,45000.0,1,0,3,17,2,17,1,0,1,0,1,1
12996,274789146,2,м. Боровское шоссе ,"Москва, Боровское шоссе, 29К1, ш. Боровское (6 км до МКАД), ш. Киевское (8 км до МКАД)",53.0,45000.0,1,0,2,1,2,17,1,0,1,0,1,1
12997,274939682,1,м. Новопеределкино ,"Москва, Чоботовская улица, 2к1, ш. Боровское (6 км до МКАД), ш. Киевское (8 км до МКАД)",42.0,45000.0,2,0,0,19,4,23,0,1,0,1,1,1
12998,274140116,2,м. Новопеределкино ,"Москва, Лукинская улица, 18, ш. Боровское (8 км до МКАД), ш. Киевское (10 км до МКАД)",54.0,47000.0,0,0,3,7,2,17,0,1,1,0,1,1
12999,263415590,2,м. Новопеределкино ,"Москва, Боровское шоссе, 58К1, ш. Боровское (7 км до МКАД), ш. Киевское (9 км до МКАД)",54.0,47000.0,2,0,2,10,2,17,1,0,1,1,1,0
13000,274867875,2,м. Боровское шоссе ,"Москва, Боровское шоссе, 20, ш. Боровское (5 км до МКАД), ш. Киевское (8 км до МКАД)",60.0,48000.0,2,0,3,12,2,17,1,0,1,0,1,0
13001,274868218,2,na,"Москва, Чоботовская улица, 13, ш. Боровское (7 км до МКАД), ш. Киевское (8 км до МКАД)",59.0,49000.0,1,0,2,6,0,16,1,0,0,1,1,0
13002,272678223,3,м. Боровское шоссе ,"Москва, Боровское шоссе, 20К1, ш. Боровское (5 км до МКАД), ш. Киевское (8 км до МКАД)",81.0,50000.0,1,0,3,14,2,17,1,0,1,0,1,0
13003,273468096,2,м. Новопеределкино ,"Москва, Новопеределкинская улица, 7, ш. Боровское (6 км до МКАД), ш. Киевское (7 км до МКАД)",52.0,50000.0,0,2,2,8,2,14,1,0,0,1,1,0
13004,204642301,3,м. Новопеределкино ,"Москва, улица Шолохова, 14, ш. Боровское (7 км до МКАД), ш. Киевское (8 км до МКАД)",80.0,50000.0,2,0,3,13,2,17,1,0,1,1,1,1
13005,274757030,3,м. Новопеределкино ,"Москва, Боровское шоссе, 45, ш. Боровское (6 км до МКАД), ш. Киевское (8 км до МКАД)",70.0,50000.0,2,0,3,5,2,17,1,0,0,1,1,0
13006,234413673,3,м. Новопеределкино ,"Москва, Лукинская улица, 14, ш. Боровское (8 км до МКАД), ш. Киевское (9 км до МКАД)",75.0,55000.0,1,0,2,11,2,17,1,0,0,1,1,0
13007,274471924,3,м. Новопеределкино ,"Москва, Лукинская улица, 14, ш. Боровское (8 км до МКАД), ш. Киевское (9 км до МКАД)",80.0,56000.0,2,2,2,12,2,17,1,0,0,1,1,1
13008,241823083,4,м. Новопеределкино ,"Москва, Лукинская улица, 14, ш. Боровское (8 км до МКАД), ш. Киевское (9 км до МКАД)",100.0,70000.0,2,0,3,3,2,17,1,0,0,1,1,1
13009,273845825,3,м. Новопеределкино ,"Москва, Чоботовская улица, 2к1, ш. Боровское (6 км до МКАД), ш. Киевское (8 км до МКАД)",79.0,80000.0,2,0,2,23,2,23,1,1,1,0,1,0
13010,274570169,3,м. Боровское шоссе ,"Москва, Боровское шоссе, 20К1, ш. Боровское (5 км до МКАД), ш. Киевское (8 км до МКАД)",85.1,80000.0,1,0,2,8,2,17,1,0,0,1,1,0
13011,274792774,3,м. Новопеределкино ,"Москва, Чоботовская улица, 2к1, ш. Боровское (6 км до МКАД), ш. Киевское (8 км до МКАД)",90.0,85000.0,2,2,2,6,2,25,1,1,1,0,1,0
13012,274799792,1,м. Новопеределкино ,"Москва, улица Шолохова, 8К1, ш. Боровское (7 км до МКАД), ш. Киевское (8 км до МКАД)",42.0,28500.0,1,0,0,13,2,14,1,0,0,1,1,0
13013,274845571,1,м. Новопеределкино ,"Москва, улица Скульптора Мухиной, 2, ш. Боровское (7 км до МКАД), ш. Киевское (9 км до МКАД)",40.0,29000.0,1,0,3,12,2,22,0,1,1,0,1,1
13014,274018659,1,м. Боровское шоссе ,"Москва, Боровское шоссе, 20, ш. Боровское (5 км до МКАД), ш. Киевское (8 км до МКАД)",43.0,30000.0,1,0,3,1,2,17,0,1,1,0,1,0
13015,274990786,1,м. Новопеределкино ,"Москва, улица Шолохова, 17, ш. Боровское (7 км до МКАД), ш. Киевское (9 км до МКАД)",41.0,32000.0,1,0,2,5,2,14,1,0,0,1,1,0
13016,273486394,1,м. Новопеределкино ,"Москва, Новоорловская улица, 16, ш. Боровское (7 км до МКАД), ш. Киевское (8 км до МКАД)",40.0,33000.0,1,0,0,9,2,14,1,0,0,1,1,0
13017,274956451,0,м. Новопеределкино ,"Москва, Чоботовская улица, 2к1, ш. Боровское (6 км до МКАД), ш. Киевское (8 км до МКАД)",20.0,33000.0,2,2,3,5,2,23,0,1,1,0,1,1
13018,275001257,1,м. Боровское шоссе ,"Москва, Новопеределкинская улица, 14К1, ш. Боровское (6 км до МКАД), ш. Киевское (7 км до МКАД)",55.0,34000.0,2,0,0,11,2,17,1,0,1,1,1,1
13019,226795674,1,м. Боровское шоссе ,"Москва, Боровское шоссе, 18К1, ш. Боровское (5 км до МКАД), ш. Киевское (8 км до МКАД)",58.0,35000.0,3,0,2,8,3,17,0,1,0,1,1,1
13020,274919233,1,м. Новопеределкино ,"Москва, улица Скульптора Мухиной, 8, ш. Боровское (7 км до МКАД), ш. Киевское (9 км до МКАД)",45.0,35000.0,1,1,2,15,2,17,0,1,1,0,1,1
13021,194459523,1,м. Боровское шоссе ,"Москва, Боровское шоссе, 20К1, ш. Боровское (5 км до МКАД), ш. Киевское (8 км до МКАД)",39.0,35000.0,1,0,3,17,2,17,0,1,0,1,1,1
13022,274898010,2,м. Боровское шоссе ,"Москва, Новопеределкинская улица, 12К1, ш. Боровское (6 км до МКАД), ш. Киевское (7 км до МКАД)",54.0,36000.0,1,0,2,14,2,17,1,0,1,0,1,0
13023,270577070,2,м. Боровское шоссе ,"Москва, улица 6-я Лазенки, 4, ш. Боровское (11 км до МКАД), ш. Минское (11 км до МКАД)",44.0,36000.0,1,0,2,1,3,4,0,1,1,0,1,0
13024,274758235,1,м. Новопеределкино ,"Москва, Новопеределкинская улица, 9, ш. Боровское (6 км до МКАД), ш. Киевское (7 км до МКАД)",40.0,38000.0,1,0,2,8,2,14,1,0,1,0,1,0
13025,274897363,0,м. Новопеределкино ,"Москва, Чоботовская улица, 2к1, ш. Боровское (6 км до МКАД), ш. Киевское (8 км до МКАД)",20.0,38500.0,2,1,2,5,2,23,0,1,0,1,1,0
13026,275003603,1,м. Новопеределкино ,"Москва, Лукинская улица, 8, ш. Боровское (8 км до МКАД), ш. Можайское (10 км до МКАД)",36.0,40000.0,3,0,0,3,2,17,0,1,1,0,1,0
13027,274159070,2,м. Боровское шоссе ,"Москва, Приречная улица, 5, ш. Боровское (6 км до МКАД), ш. Киевское (7 км до МКАД)",60.0,40000.0,1,0,3,6,2,22,1,0,0,1,1,0
